,COEFFICIENTS,ENCODINGS
4244,0,LHQdOSdAOr`J]N
4245,0,LDcccRBEHPTaZN
4246,0,Log`GAfAOzPJ]N
4247,0,L`c@LpCHCRugt\
4248,0,LKSeOLCD?p]VEJ
4249,0,LMGb`B?c``UHXV
4250,1,LsCh??rWGRUKQ}
4251,0,LEoqHH?K_qKuhN
4252,0,LXGL_HOw`QKt@^
4253,0,LEgqGI`EcPME`^
4254,0,LEoJPGpK_QLCbn
4255,0,Le_HPGpK_QMUBn
4256,0,LKoaKWS`A]OkY}
4257,0,Lr?b?CcREPn@iN
4258,1,L[GEd__cAQ]rdZ
4259,0,Lw_oGCOSsXNAd^
4260,0,LhAQOs_B`TJVMN
4261,0,LLOcQSKQAlE`U^
4262,1,LGdaSWS`MYrDK^
4263,1,LFCAlCWhbZAeiN
4264,1,LBSIXEGbqkOcdz
4265,1,LaWE__wlXlCPJJ
4266,1,LPWLGBGftKPPdZ
4267,1,Lb_HBBO[`XdOvr
4268,1,Lq_E_KcXAtQhhV
4269,1,LIgagAkaA~CohN
4270,0,L`S@gdUH?zG~GD
4271,0,LGseO`Gec]DOd^
4272,1,LacCXIKPCtRhyr
4273,0,LEaoWH_[_{LHnL
4274,0,LHcgoR@DBRS\eZ
4275,0,Lb_D`?{DBYPuRl
4276,0,L`WB`O]@`ST`jj
4277,0,LCs`cAv@OXLEC^
4278,0,LoKCXCSo[@mOdZ
4279,0,LOsJGAv@OXKEI^
4280,0,LMAh_MAKI?uIBn
4281,0,L_q`CDV@QWieKN
4282,0,Loo`G@f@OxJDiN
4283,1,L_i?\IL@oS]EKf
4284,0,LBgghA_pDdLS?^
4285,0,LMAh_MAKI?uGhn
4286,1,LbOEP_Wb@vAm`u
4287,0,L_w@TWL@GwmCKv
4288,0,Lao`_MCMBO|OhM
4289,0,Loo_cCf@PXKeI^
4290,0,Lb_ED`_[BUSY]N
4291,0,LDosCOqIKWf@X^
4292,1,L`WAXcKBgdqhZr
4293,0,LHakGR@I`QL`zr
4294,0,L`ga_IMEge`Id^
4295,0,LcSKHHOJkKPstj
4296,0,LcKIHSObQmQcTz
4297,0,LaoF@_kHJITPFZ
4298,0,LbOAh`GJi[GmeV
4299,0,L`o@hXCHAzSHUV
4300,0,L_[CghKb?uvKOs
4301,1,LcWGhOY`XKTPLZ
4302,0,Lp_E_KcXAvOhhV
4303,0,Lp_aGCcXA~QHhV
4304,0,LHSkA`GUiKIma^
4305,0,LC[dBORAD[DSXv
4306,0,L_[CghKb?uvGwc
4307,0,L`WaOHMQ`ecLQ^
4308,0,LPgU_DMA`adST^
4309,1,L`WEP_kBHlU@lJ
4310,1,L?NIbSQEQUfEd]
4311,1,Lb_BBAo[rCpGzl
4312,0,LBoIhTAHPaKQd^
4313,0,LGseOHOTe]CP`^
4314,1,L?{oFoLApAhutp
4315,1,LcK@KW^oMIKOhn
4316,1,L?\dCG^WlK@HkL
4317,1,LN?_MWtgkAPeRj
4318,1,LOXPIqL`oYSPi}
4319,1,LOpCYAv`[hHSQu
4320,1,LSgT`@GPZMSoBn
4321,0,LBKgdGOF{L?eRj
4322,1,L`cHPWOFuIObZJ
4323,1,LBoHTApTi[IGa}
4324,1,LPoKIBNaoOsKi}
4325,0,Lp_D_hEEaadKT^
4326,1,LIaeOiCcd@RHtZ
4327,1,L@b_iGkhibow|K
4328,1,LLA`I@hPGzqPxk
4329,1,Lh@BGeOL``uLBx
4330,0,LPoqAG_Lh`qLbx
4331,1,Lh@BH_WD``uNJp
4332,0,L`o``BCgacqh@^
4333,0,LWWggE@gh?|OdZ
4334,1,LDI@icYX?z`ptK
4335,0,Lp_HCI_\``uGtx
4336,1,LFG`I@grSXqPrk
4337,1,Lp@AIQIhBuIua]
4338,1,Lg`@ahHDaaXlbs
4339,0,LoI@c`QUQWg^UI
4340,0,LEWEbCsaAaOzXM
4341,1,LKoqAGgPIPyua]
4342,1,Lc``AGhXgaXhjs
4343,0,LEWRBcOaAaoy\M
4344,1,LAXAj_[DHnEa`Z
4345,0,LKoaQGWdE]pTGN
4346,1,LX_U_cH@HQZBIv
4347,1,LEWbDCGdCpnPIb
4348,0,LWKIcaagKDKWUl
4349,0,LX_agGGbapmCkr
4350,1,LCqCYG{XC\csgJ
4351,1,LhOb?cGTGp~?kr
4352,0,LCqcEPHLDTVccJ
4353,1,LKoHIHWXG]rPGN
4354,1,LT_QdGH@HPyFIr
4355,1,LPDLPCKoKBQoQ}
4356,0,LQWRG`HBBQ]VAb
4357,1,LKEBa`Wd?zu`X[
4358,0,LGqBWo[E@`nLBh
4359,1,L`oAXOWLh_rLbh
4360,1,L?maQDMP_qritd
4361,1,LO[@\@GhsWYqtd
4362,0,LAsITBKKBCp[tL
4363,0,LoaDO_s[BDIw|L
4364,0,L`KBGPWrd_tKUh
4365,0,L_w`OHKeWawXLL
4366,0,L?]JHDGXoWWrZd
4367,0,L_qDPBcKPTGw}L
4368,0,LpCBGHSLDU[Sdx
4369,0,L@M`I@n@cYPTrk
4370,1,La`EAJSFA}@LU]
4371,0,L`PBAdO]_o~ATU
4372,1,LgoCaBkaIgW}@u
4373,0,L`I?sQshHWW^EI
4374,0,L_[_WCuHSTIW{D
4375,0,LhG_oBb@kQGXst
4376,1,L`SaAKGy`p]AU]
4377,1,LWgHgBKaGgx[D]
4378,1,LTCsOWCH@WOTz]
4379,0,LCkcaBKqGgW}Am
4380,1,LhGaAKGY`p]DU]
4381,0,LWcCqAkaIgW}HU
4382,1,LoWOoQOsqOXhqb
4383,0,L`PBBDSa_o~?\u
4384,0,Ls_cCAShGWW}Mm
4385,1,LgK_c`QSQUHkqb
4386,1,LsGcOCTKBGXLfB
4387,0,L?{kDGHDgQPPYQ
4388,0,LWISgaOScQLZOr
4389,1,LoIOg`QSQUHkqb
4390,1,LpAgOCUKBHHLfB
4391,1,L@kRCbI`CsjPIb
4392,0,LoSH`@agKdIwaj
4393,1,LAkAlSS`ISQWLl
4394,1,LSgp_E?bIjag@v
4395,0,L?{QdKH@apmDAr
4396,0,L_[AbSKaIciXIr
4397,0,LcoDPI_[KdGwaj
4398,1,L@qaEHM``U`Skj
4399,1,LAhiAILEO`YFTt
4400,0,Lp_BOcJPHQZ@Iv
4401,1,LDEDbgHH?sXdll
4402,0,LGkDKJK`gOYXMl
4403,0,LO[DKIKhgOYZEl
4404,0,Lc`@RIHDcUQqa}
4405,0,LgQ@bSOaUchoXm
4406,0,LKa`cQPIIQhsPm
4407,1,LOqHhCK`@XXkIr
4408,1,LgWCWFSPKWgwwd
4409,1,L@kPchIPAqgmcR
4410,1,LkGOgQp@IYIIst
4411,1,LcQIPOWd@RTbIB
4412,1,LgKQ_Qs@IYIIst
4413,0,LoI?\@GhsWYvTd
4414,0,LPcMCEcM@g[K\x
4415,1,LDPoEOWbDO~I{u
4416,0,L`PBBA[B_o~BYu
4417,0,L@L`SETB_qW^Dq
4418,0,L_k`CETB_qW}Hm
4419,0,LcDOhBGP_w[Y{s
4420,0,L_q?kC}HQRHgpc
4421,1,L@T`QEMBOpW^Ds
4422,0,L?uEL`GXaO[hXS
4423,1,L_h@aHtB_qW^Dk
4424,0,LgS_aBHEosWY{k
4425,0,L_k`AEMBOqW}Hu
4426,0,LcS_aBGm_w[W{k
4427,0,LGiqDA_AbQkWtg
4428,0,LHKgWAkIAkW[ra
4429,0,LgP_aQ_[oo[Ys{
4430,1,L@TcIO[XAsvbhR
4431,1,LAheAG[L@}AVEl
4432,1,L@JcESKLHURtEh
4433,1,LaQECHsR@}DEPm
4434,1,LDPeASGjCtaiUt
4435,0,LEHaEGidAvEdIR
4436,0,LoWGbGH`Cs|`Yt
4437,1,LEKIQSXRASJde`
4438,0,LRGHbGH`CpXdUt
4439,0,LEKbAC[JAWmcm`
4440,1,Lo`QAChBcqlRMr
4441,0,Lg`BAWkHAo}eMT
4442,1,LcDCRIH`HRMPis
4443,1,Lcg@JGhBaPYvMR
4444,0,LWaIgKaEDO~AhZ
4445,0,LHaggAXB`ctJLh
4446,0,L`oAokf@@XGDi^
4447,0,LwGHPE?PJKuOBn
4448,0,LDIoadAoIEcoD^
4449,1,L@TCf`GJB]Ub`r
4450,1,Lp_@IG]HApmTMr
4451,0,LdOBHOoeDO~AhZ
4452,0,LooAoKf@PXGDi^
4453,0,LDIgREAoIEcoD^
4454,1,LAhAVCkD@~BTEL
4455,1,L@iCt_WRGzd`TQ
4456,0,LcPAa[GjC|_iUt
4457,0,LJGgaEH`Cp\`Ut
4458,1,LEKqAKHBIO}EMd
4459,1,Lb@cAOXTB{EEkr
4460,0,LXGgaAH`Cs|`Yt
4461,1,LEKiAKGrOO|EMd
4462,1,Lac@J`GXA{ro|R
4463,0,LpCaC?kXaP[vlR
4464,0,Lo``G?q[q`P\\L
4465,0,LEWbDCOicSGw\u
4466,0,Lb_DB@sEP_]c\x
4467,0,LPSPWAkHaP]rbR
4468,0,LbOCb@kD@|ERbl
4469,0,Lp_`AGeED_~A]Z
4470,0,Loob?BF@PXGdi^
4471,0,LbGAR_Wb@~AeeM
4472,1,LsOgCCQLCWg~hl
4473,0,LoooPC?HosW{mm
4474,0,LgS@WJGUosWZYK
4475,0,LsGOWoIEAWQ\rk
4476,1,L_woPA_HosW}eM
4477,1,LpAaG@aYkQG\Wr
4478,0,Lw_oOOO`r?r_|L
4479,1,LgKGWJOecYIHwR
4480,0,Lw_PBOOAr@baVL
4481,1,L_qAbG[KbD_YdQ
4482,0,Lu?s@G@Gg_SKV}
4483,0,L{?WG`OK?]I\Yr
4484,0,LpCAdAaSiPGiyR
4485,1,L_wb?KKR_oxkYu
4486,1,Log_WCUPSRGw{d
4487,1,LGeop@OAhWg{XK
4488,1,LPg_[CSTcYHG{d
4489,1,L_YALSK`KPg}Ib
4490,0,LaQ?f_hDB]Ub`x
4491,0,LAp_Z?sEPa^eQh
4492,0,L_wB`WL@HWYBIv
4493,0,L`IAXSK`Csg\Mr
4494,0,LDSdDCOqPPW]Kj
4495,0,LoS_KEDgiDUGD^
4496,0,LAMqAIL@IP]FEd
4497,1,Ld@aAKIUAq\FDt
4498,0,L`WARSSaKcgXMj
4499,0,LPoWKUCgAebH@^
4500,0,LgoOgwG`OwhUkr
4501,1,Ld@aAIIiPcWe\t
4502,0,LHoHTWH@GwiEKv
4503,0,LCqsAOiHCxFdgN
4504,0,LA[ArSSaHSQXIj
4505,0,L`o`_eAkD`hYAN
4506,0,LCqRDPGHCpnccb
4507,0,LMGd_MCKH@UGRv
4508,1,LbAAF?{DB]SM]l
4509,0,LQWPWQKaW_[XLr
4510,0,LPoWKUCgAan@@^
4511,0,LDI`J?gFA}rTXK
4512,0,LGYbACkE`_~LKX
4513,0,L@wJBOoMHO}HJp
4514,0,Ld_HBOoU@O~a]X
4515,0,LaQ@oddD@QWzhL
4516,1,LaQ`_FDDBQWz`l
4517,1,LqGcCDDDDOW~lL
4518,0,L`o`ODKF_p]g]U
4519,0,L_[PGJGeosWY]K
4520,1,L_s``B?X`wXZ`U
4521,0,LoooPC?HopW|]U
4522,1,LcW_X@_ecYIXwR
4523,0,Lw_gD?O`ahb`\R
4524,1,LpAaG@a[kQG[wr
4525,0,Ly?oOO_I[Oi\Yr
4526,1,L_qAbG[IbD_ZDQ
4527,0,LQgoWC_MsQIXYR
4528,0,Lw_PBOOGr@b_vL
4529,1,LcP_aHIeCs\hYs
4530,0,LC[CrcPa@`[X\Q
4531,0,LDKocCqQQQW^Pk
4532,1,L`I_SCuPDYHH{`
4533,1,LpG_KGSpcRHH{d
4534,0,LPK@kGtHaRGK{D
4535,0,L[GeG__i@hGmjB
4536,0,LPK@kGspcRHGwd
4537,0,LFGO[EsH_WIK{d
4538,0,LLCcoPT@GQIH{t
4539,1,LPSeAGKiGwWe\t
4540,0,L_[HGRLaGa[XIj
4541,0,L?{eAIKiGwYaTt
4542,0,LKgeAIKI?wYfTt
4543,0,LqO?wQLaI_[ZDr
4544,0,LCqcbOIHCxFd_n
4545,0,LPSDTGL@WSYEKv
4546,0,LooP_IOsj@hYAN
4547,0,LBS?|cH`GwjAkR
4548,0,LhOOcsH@WSjBIv
4549,0,LXCL`D?KMEOwbj
4550,1,LG[iA_WXoksLT|
4551,0,L@s_wBM`_{SoT|
4552,0,LaQCgkP[GolQUj
4553,0,LPoXOEcDAX]QEN
4554,0,L_L?[KuPg]EOY]
4555,0,LFG`gEMB_WPp|l
4556,0,LHWhCcbC?whLmZ
4557,0,LX_MOM?ecPHTD^
4558,0,LEc_qBV@_[EPb}
4559,0,Lp_DOKTSDRIa`^
4560,0,LGLkAgGMwELSf]
4561,0,LoK_g@M`_{UsT|
4562,0,LX_M_K_icPJ@d^
4563,0,LoE_Q@UPg]EpY]
4564,0,LPoXOEU@AWmaE^
4565,0,LqA_gOdaGonQ]j
4566,0,LN?b_LE@@PIee^
4567,0,LTAbG_IX?qlVKR
4568,0,Lp_o`C?QjCrIBn
4569,0,LEKQdKH@_omFIr
4570,0,LM_ccMCKI?uIBn
4571,0,Lw_oOC_I{EQhBz
4572,0,LKQeAPKB@\EVEj
4573,1,LkCQATK@@`]m]T
4574,0,Ls_b?_JP@Q^BIv
4575,0,LoK_K@M`_{Us\l
4576,0,LoQ_Q@UPg]EpQ}
4577,1,LOdOq_iH@p^tXT
4578,0,LKDoaBGP`g[Y{s
4579,1,LaBGETLPCPIjUs
4580,1,L_T`BCGhopYZFs
4581,1,L@eCsgihDPGiRS
4582,0,Lo`@aCkY_wW}Hu
4583,0,LgP_aI_XosWqs{
4584,1,LGkpAEG`opYXF{
4585,0,LoPOaBGeRkWW{k
4586,0,LQKGiGmIA`S[ra
4587,0,LgP_aIG[osWqs{
4588,1,L_e?sciXPXGXXS
4589,0,LSBSIGXDCpkvjg
4590,0,L@Y_Y_jBHSW\mg
4591,0,L`H@SgieDQohjW
4592,1,LQ`ISO\DOuPd]r
4593,1,L?tQEQpIyV@KSV
4594,1,LIoMO`iPRDCsbN
4595,0,L`cQCPpBeRcLT\
4596,0,LKoEaWoqIYOi`}
4597,0,LJ@HgcYDKh`X]p
4598,0,LSgEg_hRA[qRdZ
4599,0,LKWEKKkQ?~CaYN
4600,0,L?yAVocDC]deAR
4601,1,Ls_`C_H[@XZTej
4602,1,LpOgCa@i?tmbDZ
4603,1,L{?o_c?WHEXxYr
4604,0,L]?@x_IAGQP}Ul
4605,0,LBWpHOOEE|EHXV
4606,0,LAqEWgWtQSpTBj
4607,1,L@wHcPjEGxbCQN
4608,1,L@wEcSkJ@{eAIM
4609,0,L@wUAPqDKwbE`V
4610,1,L`aAgohRaTaRdZ
4611,0,LJGHcWpDGz?eYN
4612,0,L?NaSCuPKZND?U
4613,0,LPKPcIS`HXXTEj
4614,0,LDccoI`iGrK_dZ
4615,0,LHWeCOopE{d@XV
4616,1,LcaCFGXHh?jTmj
4617,0,Lh_HOYd@AWiEe^
4618,0,Lg`HGYSB@grbZh
4619,0,LHKh_QHIg_W^Dr
4620,1,LKgccIc`BGWg}r
4621,1,Loo`GBEBPhH`hL
4622,0,LScTOGqH[EAQBn
4623,0,LsO_oGaiSSWhYr
4624,1,LK`eCWcWA_hT[R
4625,1,LSg@wPHUg_YZDL
4626,1,LooPHB?KkcXwYb
4627,1,Ls_`OOHUg_YZLl
4628,1,LsOo_O_YcOlZQr
4629,0,LqA_WGc[KWWkyr
4630,0,LwGg_@SgKMcgU^
4631,1,L{?aGOUGQ?Xd|L
4632,1,LqCoG`CDAXTSvK
4633,1,L[CAqOmAG_X^lQ
4634,0,LooAgLEBa``_tR
4635,1,LR@WcLCS?shRKR
4636,1,LAXBK@~QwQKPY]
4637,1,LATqAHOFyUHMeU
4638,1,LOdOs_sH?}vHYK
4639,0,L_wa_aIFO{sRHj
4640,0,LJ_iOBT@ASmDE^
4641,0,LsGh@AAoAkahh^
4642,0,LWcgoEASY?xXhL
4643,0,Lx?oGCc@QR^DiN
4644,1,L{?o_`A_AecxlZ
4645,1,LhA`CCsBQRnDKJ
4646,0,LAqqGAsDQTNEAN
4647,1,LWWBJ_GI@~UHhU
4648,0,Lf?g_EPkCXL@bn
4649,1,L@wbAcQM@rmGhU
4650,1,LGweAgOM@}IUQm
4651,1,LF_oKEPKKXLCBn
4652,1,LBoDQaoNT[IIa]
4653,1,L@wccoPL@uLKQu
4654,1,LBoeOPGuBwKSd]
4655,1,LbOF?RHeBqKPY]
4656,1,Lp_F?CqXByIPY]
4657,1,LROHIPON[XILa]
4658,1,LROV?BGeBySHY]
4659,1,Lg`HAHoFkZHkiU
4660,1,LGwXCWga@zHsXU
4661,1,LdGaP@OeSUmD@^
4662,0,LWcEp_GDc]DPh^
4663,1,LOdOs_kI?}vHYK
4664,0,LISiOLE@OOmEe^
4665,0,LU_q_E@Si@OiU^
4666,1,L`SAITON{TIKa]
4667,1,Lh_QOQoHB}SST]
4668,1,LwCP_GoSQvLU@N
4669,1,LHSdODGUB}UGQ]
4670,0,LG[bAcGM@~UGhU
4671,0,LKSbODU@@XNCeN
4672,1,LSDSQ?wJXZMLiT
4673,0,LTGU_D_qQYK@bn
4674,0,LSDSQ?wJXZMLiS
4675,0,L?{QSopB_qlMTS
4676,0,LO[JB?gFG~UGhs
4677,0,LROJPA_eQYKAd^
4678,0,LIcBWiI`CoZHYt
4679,1,LiCPGiI@Co^JYt
4680,0,LKQeAPKBO\EFEn
4681,0,LII@[iJ@DO^FCR
4682,0,LsO_g_J`OS^Akv
4683,0,LpOo`C?ajCrIBn
4684,0,LGsKTKG`oO^CKv
4685,0,LKHccMCcI@]aEN
4686,0,Lw_oOCOK{EQhBz
4687,0,LGke_WKD@o]MYt
4688,1,L_kBGTLPCpYiUT
4689,1,Lgc@WiIDCo~IYT
4690,0,L?uMBSGdQ]B@I^
4691,1,L_Y?[iJ`CsnBAb
4692,1,LpCAXGH`kQ[EIv
4693,1,LwO_QB@ohcmOQ}
4694,0,LCi?{YL`GQnACV
4695,0,LoWOSU?MXeKghM
4696,0,LGsBWXKPCp\HUT
4697,1,LGhIKPoJOvamTT
4698,1,LQaEKC[FB]BcXl
4699,1,LQWDQBSJ@}EpQM
4700,1,Loo`OHDBQTiTEN
4701,1,L`SBHcGJHQ~AIR
4702,1,Lh_QAPoDSo}FIr
4703,1,L@wRAPodSo}@Ir
4704,0,LOYRAOodQo~DKR
4705,1,LCs`aBLI@cx\GL
4706,0,Lp@_ECPT`puMkr
4707,0,LiA`OCqHTOW~LL
4708,1,Lw_i?CcBAZ``jL
4709,0,LwGKG`O[_Om\YR
4710,0,LbCOSbO[KWWlWR
4711,0,LqGSB__SP`LQvK
4712,1,LcWp@@OaK[Ww\u
4713,0,LgWoGDOSsPYhwR
4714,0,LoWQ`Oa@J_iXyr
4715,0,LHWGtQa@H_hX{R
4716,1,LTO_w?qhSRGXwd
4717,1,Lh_w?SP@aPQKem
4718,1,LYGIgBa`SQGYst
4719,1,LDgsOQPIJ@_XVB
4720,1,LaPCSggmKOW~HS
4721,1,LBK_kBL`g_pGrk
4722,1,LUOoo@PScOYjor
4723,1,Lg`OgKWDb_~S[p
4724,0,L_[p@AOaXR[XIj
4725,1,LKo_iKKaA`{[Kr
4726,0,LSHEa_pe?w]FHl
4727,1,LTOBogJ`?siBIv
4728,0,LqO`_DCsD`\iAN
4729,1,LoQ`GEEgBVBXAN
4730,0,LC[KSKgy_O[\KR
4731,0,LCscKPGxW_[[Kl
4732,0,LWWkG@PS_oimwR
4733,1,LPBHWHIFBUrVIB
4734,0,LIaGwGyBBPMukJ
4735,0,LWcIdGGDOp}FIr
4736,1,LKoaQAkIGcx\KR
4737,0,LpOIHOIQF?Wjyr
4738,1,LWWYPA_CoPWlyR
4739,0,L[_qAHAAh?pJNL
4740,0,Lco@XPIQK_[xIj
4741,1,L@wCkgWlQOxVEJ
4742,1,L?{IdKGdOp}@Ir
4743,1,LaE@cD\HPOzekJ
4744,1,L_YIDKGdOp}DKr
4745,1,LOMEK@]`_{Ec\l
4746,0,LPWF_BMBcST``n
4747,0,L{?B_dB@AWiee^
4748,0,Lt?oPC?HkEbPU^
4749,1,L\?L`@OWKCkpH^
4750,1,LaaDONDDQPIceN
4751,0,LqO`_DCkBa]i@V
4752,1,LggPGr?EMA]i@V
4753,1,L@qAwWshGoyeGJ
4754,1,LHaBoRd@QPkCeN
4755,1,LcaPOQgw@reWgb
4756,1,LIaiH`AGB@Sg~B
4757,0,L`DAKqR`oe?MY}
4758,0,LPoYOLCBATiTEN
4759,0,LqC_gECwIcZgcZ
4760,0,Lh_B_f@EEYga`^
4761,0,LWIEh?WDWwmEkr
4762,0,L?yEh@WLWwmCcr
4763,1,L`gEDAWTXW[BMr
4764,1,LocH_@qXKP[xHT
4765,1,LOYHFGPBHXhLmb
4766,0,L_hCIiPeCo~BHL
4767,1,L@wIXSH`PQ[CIv
4768,1,LgoOgt?EMCZggN
4769,1,Lca`G@iXKfAyAM
4770,0,L[_eOOdAGP`P^R
4771,1,LDSSQFOdS`W^CR
4772,1,LCsDIhOxC_x\GL
4773,1,LeO_p@_ecOjXwR
4774,1,LdC@gPXbP`sS\h
4775,0,Lgg@gggiWbWXLR
4776,0,Lco`O@ieK_zXIJ
4777,1,LCUt?Cr@Co\JLl
4778,1,LJ_qH`?GFCWqVL
4779,1,LKgccQ_[WOhXYR
4780,1,LTOCsB_moQGhwR
4781,1,LFApOEHH``_ZF`
4782,0,LFOGlDGi_cUGT}
4783,0,LQoITO_[Oogkyr
4784,0,LaoSHBOSQohkqr
4785,1,L@RPEBmajGqqTh
4786,1,LWKKE@Wes[U`lh
4787,1,LUON@AKDHITRBz
4788,1,L@RGZcSB@NbLag
4789,1,L?fIF@kWC^ePg`
4790,1,L_U_IaIqo]DIa}
4791,1,LPoy?HCBATiVEN
4792,1,LsOp?BAgHcjXIN
4793,1,LX_hOE@EEYia`^
4794,1,LCd[A@~OKHJTa]
4795,1,LQIIgw@FkD?uTZ
4796,1,LEWN@CkHIISpJN
4797,0,Lp_I`P?icPM`d^
4798,1,LMGBEHkBcbcleh
4799,1,Lb@HADXRjIaIUt
4800,1,LTCccGOr@~@eQj
4801,1,L_dAE`[TeNDTCR
4802,1,LJC@eoWdqgHd]p
4803,1,LKoUCWgacWGuh}
4804,1,LgBOIFKEplUeDZ
4805,1,LATgQ@^oMIcq`V
4806,1,L?\`EG]suKPPkI
4807,1,LQ`IEO\SSdOj]r
4808,0,L`cQCR`BapsL\L
4809,0,L@sWEC{IaZMH[T
4810,1,LBWhGCihXlAOJN
4811,1,LO[JAOoNG}UGhl
4812,0,LAwqCCpBUPmDGN
4813,0,L_sDPIPBYPmAEN
4814,0,LgW``C_IhOzXXT
4815,0,L_wOWu?Tg_X{`r
4816,0,LO[JAOoNG}UGhk
4817,0,LCwpHG_Pa`W|hL
4818,1,L_woPP?PX`W|dR
4819,0,LpOcO@T`HXMDE^
4820,0,LXCKpCODMA\caj
4821,0,L{?oO`?oGmahh^
4822,1,Lw_d@O?HT_W}mj
4823,1,LSoPXE?ISPyXQr
4824,0,L{?q?o?g`?kYnr
4825,1,Lp_?kDTPD\MAC^
4826,1,LSoPWq?T__X}`r
4827,0,LPoWgDT@@\MAE^
4828,0,Lw_oG@_amAZihF
4829,0,LoE_oAT`gTfABf
4830,0,LWcKoK_Lc_W}iJ
4831,0,LcgDPIPBQPmDEN
4832,0,LWcPoS_DU_x[iJ
4833,1,LCqeAOkdLH`W}p
4834,0,LeOCdGhHDStbbZ
4835,0,Lco@hHb@CwXRdr
4836,0,LdGBPQ_eSQmA`^
4837,1,LgoD_`gbA}boQr
4838,0,LKSeAHGU`]DEa^
4839,0,LaaCdGhHdQdbbZ
4840,0,LPKPgIc`GxXSej
4841,0,LHgggGpIDVKU@N
4842,1,LbOF?`hbAucO]r
4843,0,L`aAKpIicTEcD^
4844,0,LBQDTGhPJSqbBZ
4845,1,LBoCw`hbAueOQr
4846,0,L@idCOpXdSfC@^
4847,0,LSoES_hLC[pdbZ
4848,1,Ls_`G_H[?xZTej
4849,0,Logg_`@eCYma`^
4850,1,L{?o_c?WHB[xij
4851,0,LAwiG_gr?|`sYR
4852,0,LKSBSXM@@]DCe^
4853,0,L@i?vocDC]cuGR
4854,1,L@wgE_gZ`htdXR
4855,1,LU@Aw_YTgcbZdp
4856,1,LeOM?DkTHITRBZ
4857,0,LDoadOQEKQlQP}
4858,1,LpGEOMCsDP[PhN
4859,1,LaI@pGXDL[otHZ
4860,0,LHKLAXGUG}BCan
4861,1,L?N_kUDHW\dCBd
4862,1,L`gCoohb@rdKeL
4863,0,LoW``C?MhOzXXT
4864,1,L`o_KDTPD\MAC^
4865,1,LUApGCOkMAZiHF
4866,1,LSo`XC?YcQXxQr
4867,1,LoSP_I_Li`W}aJ
4868,1,LpOE_BcbHWXRdr
4869,0,LbGaOKSsDRM@`^
4870,1,LDKTAwGbUEGkiv
4871,0,LAsqOQKHA}DPdV
4872,1,L?{G\O[BO]Imco
4873,1,L?uYADhHsn@DAN
4874,0,L?NJDIGTIneACR
4875,0,LaccGQKXA{FPhV
4876,0,L_YAcckJ@^M`WS
4877,1,LBKhCCWN{HQcTr
4878,0,LJOdODHQE{_pYN
4879,1,LbCKHCWh@xJemL
4880,0,LHWkASGYC}D`Qv
4881,1,LCwQEchDA]otIZ
4882,1,Lp_`COKRDWlamr
4883,0,Lp_aOaAsEQlP`^
4884,1,LHKLDWOEG}BCXn
4885,1,L_XAQcsT?~dPk@
4886,0,LPKKb?gJC}deaR
4887,1,LcIATOiPAudtbj
4888,0,L`aALoIH_pec|l
4889,0,LDosCSQEKOnOX}
4890,0,LJAgWBaBBkLU\F
4891,1,LpCEGIShGwgUmj
4892,0,Lgo`_EKQBhgyQl
4893,1,LCqbAHME@_~Ckj
4894,0,L_kOTIOQhTIZDR
4895,0,LaaED?{DB]Bcxl
4896,0,Lb_E`_XB@vCIlu
4897,0,L_w`ODV@QWiceN
4898,0,Lcc@gJRHHWXSej
4899,1,L@wbAHMED_|DEZ
4900,1,LOdQEEHHlhpTBj
4901,0,LCqcEPKdGXRtEj
4902,0,LOqQWcJ@HWXTMr
4903,0,LdOB`R?iPRK``^
4904,0,L{?S_k?WHAtHY^
4905,0,LHWeCOsQC{dBXN
4906,0,Le@CJHGJ{AdMeV
4907,0,Lb@aAKSL@~CCml
4908,0,L_L?ihSb?~dSd_
4909,0,LPHPa@gRzMPTAb
4910,1,LHEHaBWFmL`pXR
4911,1,LDHccOYLZAc\eh
4912,0,LSKEcg`FiM?URj
4913,1,Lb@DObPFA{_nML
4914,0,L`WF@PIDEsePiN
4915,1,L@iga_WNsMcRDr
4916,1,LgaCKJGbB}bcPl
4917,1,LWWBIBIIB}UH`U
4918,0,LsO`OI@eEYka`^
4919,1,LPoWaD_TOp}Qcr
4920,0,LkOaGWIQF?Wjyr
4921,1,LSoAx_Gb@P~Scr
4922,1,LO[XAPPBHO~TKR
4923,1,LDDFBDObtJ?I]V
4924,0,L[GBKSSH?~E_lN
4925,0,L@bGf`cH@NeQU`
4926,0,L``AcQsL@~EAQl
4927,1,L?jGrOoFTKueGH
4928,1,LGqAYOwR}K`cgJ
4929,1,LoWB_BIFT[sa`Z
4930,0,L{?b@?OBQRnDkN
4931,0,Ly?w?c?S@fDYlN
4932,0,LGqbGOoXRO~CgJ
4933,1,LwOT?a_gBeLYDV
4934,0,LoWKPAdCOPWlyR
4935,1,LPapH?OBFX^DKJ
4936,0,LL_aoP_bQPmCeN
4937,0,LaWOSk_LHeUGhM
4938,0,LkAoGX?E_pLeVK
4939,0,LX_Kh?WgBfEIDV
4940,1,LZ?HcQHDC|@e`v
4941,0,L_p?egsJBNauO`
4942,1,Lb@SGbOFA{dNML
4943,1,LDoeCOv@COkUh}
4944,1,LQgQcLCBQPmDEN
