,COEFFICIENTS,ENCODINGS
35263,0,MgPO@aBaCWj_\TSz?
35264,0,M{?WA?K?YDPSdMxd?
35265,0,MCMQOoaAgLO[LKix?
35266,0,MeAAEQP`CG`KMLZY?
35267,1,MaGgGgkBCSo[KkjY?
35268,0,MOXOh?QoTCgicTGy?
35269,0,MkAOG_XaOOwWmKnM?
35270,0,MkGWGQO?EC`kMK|Z?
35271,1,MGYOKgHBCdWYKKiy?
35272,0,MkAOC`H`CIS[KiYy?
35273,0,MYACSoP@OKo[MLQy?
35274,0,MYACKocACWo[KknM?
35275,0,MOKgq@PEF@cWkSvM?
35276,1,M@hOSgHQSK_xLxgq_
35277,0,M@sKAdB?sIa[eHre?
35278,0,MIE?xWH?cKog\Noq_
35279,0,MSB?{ODGU@cWueVE?
35280,0,MBEQC`HG[p`GVAVQ_
35281,0,MpO@POH_cKigK\uq_
35282,0,MoWWO?POLIgWsmq]?
35283,1,MGQok@H?v@c[LG~U?
35284,1,MOPgIcBGSf@WvYY{?
35285,1,M_YOAaDcKHdosmp{?
35286,1,M?rI@iDCKaaWsZts?
35287,1,M?koJGEKSRDYSS^K?
35288,1,M?Loc_iSTRAhWSpk?
35289,1,Mo@_P`BDYEokSN^S?
35290,0,M_LO@oBAMa`jYS^S?
35291,1,Mg@o@aH@NBGopZhs?
35292,0,Me@O@oBAKJOkSv^S?
35293,0,Mc@o@oB@j@@qVSmw?
35294,0,M_bOBCEoTAaIUhLk?
35295,0,Mg@o@h@@MBOqWvds?
35296,0,M?ZEApBGKEahMdps?
35297,1,MsA?JODGU@gYSnNK?
35298,0,MBPEAoRGKa_gLpsw?
35299,1,Mw@O`?`_M@o[oYms?
35300,1,MOY?NODGU`cWsmJK?
35301,1,M?jOMOD_Sas[KD^K?
35302,1,MBGg`gdOLA_WUhfW?
35303,1,M_EoOo`BF@`XNW`}?
35304,0,M`AoGoP@f@gWWnqM?
35305,0,MBGoagEogD@OuMXp?
35306,0,MBo?qw`_d@WOGGNn?
35307,0,MGEqGoP@F@cSKmq]?
35308,1,MaAoAoH_cSo[MMVQ?
35309,1,MQGcQoH_cCo[MKvQ?
35310,1,MGpR@AH_M@_[OYms?
35311,1,Mo@_H_bPoVOkUS\w?
35312,1,MOTOJ?KWSp`hTKXs?
35313,1,MoaWACA_SQoXKxlk?
35314,1,MeA?RWDCSAoXMpTk?
35315,0,M_RE@PD_SAoXMpdk?
35316,1,M?[x?oICHQioSWjK?
35317,1,MOTOJ?I_tAkXTKYs?
35318,0,M_IoG_XaiDAs]K[F?
35319,0,MsCP@@AocC`gyMZb?
35320,0,MEHQB@EgcC`OuMXp?
35321,0,MCcr?aHoK@_XQYrS?
35322,0,MSEBOcDggD@GjKZb?
35323,1,MCpP`E@oK@_WoYms?
35324,0,Md@@`D`oK@_WoYms?
35325,0,McKOGoP@STWW[moN?
35326,1,MOWwC_H?uBoYLy\R?
35327,1,Mo@_H_baeAohTxZW?
35328,1,M`CoGoP@U`_ygmqM?
35329,1,M?NOS`HIMaahKSZW?
35330,1,Mo_a_oH_cEoYLG~Q?
35331,0,Mo@_DoB`HGbqUsjW?
35332,0,Mq?s@@@ggD@gyMZp?
35333,1,MaE?JBBoSQ`GlMjK?
35334,1,Mb@AaAboSI_GKx]w?
35335,1,MoC_E_h`M@_{zJHr?
35336,0,Mo@_H_bIia`hXTZS?
35337,0,Mo@_D_RFFBCowu`s?
35338,0,Mo@_DoB`IH@qvSiw?
35339,0,M_bOBSAoDAaISxlk?
35340,1,M@TOIgDQKagXw\]e?
35341,1,McD?dSD@T@ciLw}e?
35342,0,M_q?sQB@MIcgkwjm?
35343,0,M@TOIgDQKagXw\]c?
35344,1,McD?dSD@T@ciLw}c?
35345,0,MsAOQ?gWKa`XLTrk?
35346,1,MQDGU?i_SaoXLTrc?
35347,1,M_q?sQB@MIcgkwjk?
35348,1,MSB?tODOT@aiLx]c?
35349,0,MIBPD?i_SaoWLVuc?
35350,0,MoKOO_HgWbSWTW^S?
35351,1,MIBOX?w_TAgWtLps?
35352,1,MDBAU?yoSA_kLLtc?
35353,1,MoK?T?XgKasoXSqk?
35354,0,MwAGO`E?S[rSghHb?
35355,1,MOe?lODGUHcYSw|c?
35356,0,MOqOT?gKUDaXSSrk?
35357,0,MwGH?cQ@ER?sStp{?
35358,1,MSB?tODOT@aiLx]e?
35359,0,MOX?m?YoWPokSS[w?
35360,1,Mg@_`k`?kYOgvMJ]?
35361,1,MW@f?_RALSGgpTZy?
35362,1,Mw?gIG`AOSwWlLbm?
35363,0,Ms?cEOPBCIS[KmQ]?
35364,1,M_MOCoPPDFESMKYU?
35365,0,MwAOEAAAUKpOjKXp?
35366,1,M_[OGo`AULO[K\cj?
35367,1,MqCW?_W`CIpSMK}J?
35368,1,Mg@_PeP_KbBcSV[y?
35369,0,Mo@c@_RUCTOhUpJy?
35370,1,MCTE@pDGSCaXUdre?
35371,0,McHCWIBSS?cgkuJ]?
35372,0,M?uPH?UDVCdGKTGi?
35373,0,MWB?mGBOT@giKfNE?
35374,1,MOe?lODGUHcYSw|e?
35375,1,M?xOD`BJEEogUMJ]?
35376,0,Mo@_HgaQcTOkTTJy?
35377,0,MCDhGoqB?PwgSsZ]?
35378,0,M_KoOo`AVHBSK\cj?
35379,0,MoC`KO`aCQgxhL`j?
35380,0,MbCOCoP`CIwOiK}J?
35381,0,M_EoGoPHEd@rIKYU?
35382,0,MwAGGcE?SspSgiXp?
35383,0,MgA_eWP@CWsWkyQM?
35384,1,M?\S@_bDeBOkSU[y?
35385,1,MS@hA_RASPhotg|u?
35386,1,McDOD?McK@sgtMjs?
35387,0,MSDW@_B@MD@qvSjo?
35388,1,M_J@BWHOcd@gyMXp?
35389,1,M`BABSD_Sa_WyfLg?
35390,1,M`@o@_RDeROoStto?
35391,1,Mo@_H_bQha`otTZo?
35392,1,MaAoAgEcK@`ixNTu?
35393,1,M_FAEBBoSQ`GlMjm?
35394,1,M_i?JPDOTP`glEX[?
35395,1,McBOAoDAU@a]oxLg?
35396,0,McBOAoDAU@a]oxLm?
35397,1,MCXW@_b?kJWhSuW}?
35398,0,M_IoG_XaiDBS]KYF?
35399,0,M`SOGoP@U`_ygmQN?
35400,0,M_J@BWHOcd@gyMX`?
35401,0,MoSOCo@_M@a]XWqs?
35402,0,MhA@AdH_iD@OeMZb?
35403,0,MAKs@oB?lAakYYtL?
35404,1,Mc@o@aBoSAakihue?
35405,0,Mq@PCAAoK`_WYUms?
35406,0,M?rP@_RcUAogU`Tm?
35407,0,Mo@c@_JdGGsgtYg}?
35408,1,MocO`O@_M@oXWZis?
35409,1,MKBOPoB?MAamgxMe?
35410,1,M?jATWDCTAdG|UXm?
35411,0,M?VPDAQaUAghD\hm?
35412,0,MoGoC_KBMDosYYqs_
35413,0,M@TOJ?Y`UAgie[Ym?
35414,0,MCTOL?[PKPokUSjW_
35415,0,M?VPDAQaUAghD\hk?
35416,0,MHEOh@I?zAcgTExk?
35417,0,MOhGFPA?iEoiTExs?
35418,0,M@J?VPQCjAcgTDhk?
35419,0,M?tWCoP@QROpKkqs?
35420,0,MsCS?_`DWAtSggZp?
35421,0,MGWwDOH?FBGotYjK?
35422,0,MWCwOoA?FBCpXsnK?
35423,0,MwCW@GAAGJTKcsZp?
35424,1,M@TOJ?Y`UAgie[Yk?
35425,1,M@X?rOY?ya`jCSXs?
35426,0,M?[wDP@?ebOpWUjK?
35427,0,MOJGd?YEIIoiScyk?
35428,0,MAd@F?ugSIhGUMYk?
35429,1,MAJ?xQK?zA_gVDXk?
35430,1,M_q?SoY@ebOpSWhk?
35431,0,MKEWOca_CApShgZp?
35432,0,M@YWDP@?ebOoWUlk?
35433,0,MSEGhG`@SAxQggXp?
35434,0,MiGSOG`PH?gSSXLN?
35435,0,M?NGpQECJA`gUE\s?
35436,0,M?ZPDBA_uAakEMY{?
35437,0,M?VGdPQCJAaiSDjk?
35438,0,Mw@SAOC?oYWWlMh{?
35439,0,M_h?pOMGrAagUDZk?
35440,0,MRAKDAQ`CHGgYTh{?
35441,1,M@XQE?MoSa_jD\Xk?
35442,0,M@LWaOE?iachcUxk?
35443,1,MAd@F?ugSIhGUMYm?
35444,0,Mw?oC_KOKXosYYus_
35445,0,MDPOK_[DKPwoWXis_
35446,1,MAKoPoBCLcbcWMyu?
35447,0,MBCoHoBALop_QW^u?
35448,0,MChCLOk?wHWiSKgc?
35449,0,MBDS@`BJGHp_Ouhx?
35450,0,MsCCES@SGA`PyMXp?
35451,0,MOUKHWA_GAWhUTHk?
35452,0,MwGGKGD?cJFS]K[F?
35453,0,MwCKCSG?DAhOyMZb?
35454,0,M[?oSoO`?IWW[nQN?
35455,0,MOMIA_LQHLASMK]D?
35456,0,MdCCETAOSA`PiMXp?
35457,0,MoIOK?HoePAS]K]F?
35458,0,MsGOK?HOshAuKK{F?
35459,0,MQ@`KoBAKsapqWYu?
35460,0,MBDS@`BBgHpcOUhx?
35461,0,M?fOp?q`MAogseHu?
35462,0,MiAABDa_TA_HUhLm?
35463,0,MkASAGcOS?oXMxLm?
35464,1,M?lPQ?eOnA_gTeHm?
35465,0,M?fPP?qgUA`gLeHu?
35466,0,MSI@p?UoSAogMhKm?
35467,1,MwGSGO@?UCbUK\ZN?
35468,1,My?[?A__GPWSCeJ~?
35469,0,Mp?oG_SBf@gWWlqm?
35470,1,MwCSCOAOHBHGuMZf?
35471,0,MBEWApA?iLOGUMXx?
35472,1,MSHGo_pCe@oWmObU?
35473,0,MgCgGdP@R@gQKXY}?
35474,1,MGooWgPCe@oWmObY?
35475,0,MBCoHoBAKsp`QWZu?
35476,0,Mg`?oap_M@`ZOWm}?
35477,0,MQO`L?qoK`_XosjX?
35478,0,M_Pc@sPOc`acwmyu?
35479,0,Mb?aGwB?kPaeQW]}?
35480,0,MaDA`WBGKH`_vQhx?
35481,0,MSIWKO@?cJFS]K[F?
35482,1,MiCKCIK_C?dOzKZb?
35483,0,MoIOA_HQhJBSMK]D?
35484,0,MYCSEG@SGA`PyMXp?
35485,1,MwCQCO@?TbBOyMXp?
35486,1,MGTSHWA_OAWhUTHk?
35487,1,Mw?s?oO@O[WW[nQN?
35488,1,MoIWGO@?eTBS]K]F?
35489,0,Ma@c@qHHCPapQxYu?
35490,0,Mw?_coP@QPoWkyqm?
35491,0,MwCQCOA_HBHGuMZf?
35492,1,MaDB@WBCKHocOVlx?
35493,0,M?xOF?ioSEohNCHu?
35494,0,M?xPE?MoTAaWUeHm?
35495,0,MwAOBAA_UAamEhLm?
35496,1,MwAKAP@?EAoXMptm?
35497,1,Mb@AHPD_TAaGMpsm?
35498,1,M_h?LWIaOBWiSKkc?
35499,1,McHOGp@EE@oWmPbU?
35500,0,M[GQKO@_CAbUK\ZN?
35501,0,M\?UOD?gG@CKGeJ~?
35502,0,M[CDEWAOG@HGuMZf?
35503,0,MFACbOY?y?oGeMXu?
35504,0,MAXW_``Cf@_WkQbU?
35505,0,Mw?wA?H@E`oWnIq}?
35506,0,Mg__ochDF@_XKPbY?
35507,1,MK@r?cH@KPo`QxZu?
35508,1,MwGGIW@?ECbUK\ZN?
35509,0,MApPGa`oKD_XQWm}?
35510,0,MASpDAQcM@_XPTjX?
35511,0,MBEKH@M_i?oGUMXx?
35512,0,MK@qGc`AK`acwk}u?
35513,1,MK@r?cP@KPo_qxZu?
35514,0,MaCaGwB?kPafQWY}?
35515,1,Mw?gAwO@?[WW[nQN?
35516,1,MwGGKOD?ETBS]K]F?
35517,0,MWKEKOD?ePAS]K]F?
35518,1,MkCSCAKoC?hOyMZb?
35519,0,MWKAMW@?chAuKK{F?
35520,1,MwCOEO@ODbBOyMXp?
35521,0,MPEKEBAoCAbOiMXp?
35522,1,MOTKIWA_GAWhUTHk?
35523,0,Ma@c@u@HCP_pQx]u?
35524,1,Mb@@`WBCKHp_OVlx?
35525,0,MaDB@WBGKH`_Vqhx?
35526,0,MASp`AQcM@_XOTnX?
35527,1,MwAOaO@_EAoXMptm?
35528,0,M?xOL?McMAoguEHu?
35529,1,MEHWA`DGV?aGMptM?
35530,0,Moa?bOD_TAuGKjSm?
35531,1,M_TCDWS_W@S[TTIc?
35532,0,MApPCaPoKD_XQYi}?
35533,0,M?ZPDBA_uAakEMY}?
35534,0,Mw?w@?I@IYOkSup{?
35535,1,M_h?gs`AZA_guK\}?
35536,0,MoHOP?PiCRWgSs\}?
35537,0,MoCoG_IRGeamWWpl?
35538,0,MSPGXK@BCBOkSs\}?
35539,0,MBAcSwPDCGoohZON?
35540,0,MoOw?oA?SjXQghMb?
35541,0,MB_oSoP`CIwOWjQN?
35542,0,MPOacoP`CIgqgiQN?
35543,0,MEO`EwPDCGdOxYON?
35544,0,Mq?k?eA_SB@KijUb?
35545,0,MOXM?_T_SBPKihSb?
35546,0,M@pEDOU_WBPKEEIs?
35547,0,MOLCo_XPWROkSTXm?
35548,0,MQGgKca@ge_mWWpl?
35549,0,MoCs?_IRGaamWWtl?
35550,0,MBB@XPD_UAoGCzSm?
35551,0,M?jCLOe_gDWiTCgc?
35552,1,M@FAR@YgUAcGTeHm?
35553,0,MOhGRAEaEAogThKm?
35554,0,M@bOT?qgUA`kDEH}?
35555,0,Mp@OBC@cUA_jCzSm?
35556,0,MOXCL?ecWDWiSSKc?
35557,0,MAT@F@UcTAdGTEHm?
35558,1,Mg__owP@E@oWmPbY?
35559,0,Mw@GPGEAEAohTxKm?
35560,1,M@JOp?igUA`hFCH}?
35561,1,M@FOT@agUAagfCJm?
35562,0,M@dOR?iaUAakdCJm?
35563,0,M?fCLOeaGHWiSSKc?
35564,0,MW`IBP@?FA_hSjsm?
35565,0,MDBObD@oSA_jCjSm?
35566,0,MoPOD?`hCJWgSuX}?
35567,0,M@XQE?MoSa_jD\Xm?
35568,1,M_Q_aqBAKNJGlS}M?
35569,1,MaIGAhBASPbHwk}M?
35570,1,M?fOScHaSI`\LXig_
35571,0,MCq?VOXGeAagmKug_
35572,1,M?ZKQCRBDAgWsm`[?
35573,1,MSE?VOHGeAagnMqg_
35574,0,MaEOCoH?nA_jPyZG_
35575,1,MSB?ZODOT@cgnedK?
35576,1,M?rWA`D@UDa]ePRk?
35577,1,MKAq@oB?WQ`XzemM?
35578,1,MaBOBGBgSA`tDr[w_
35579,1,M_S_LCbcYB?htW]C?
35580,0,M?]K@_rCUBOqWuSs_
35581,1,MGIoSagAUDgWxKjm?
35582,1,MqC?FEC_k``ITMjm?
35583,1,MoCoSOO`CIwW[nQJ?
35584,1,McK?KopASTP[K]_j?
35585,0,MpASC?ESeD@OuMZ`?
35586,1,McE?EsP@cJES]K[E?
35587,0,M@FEBOJ_K@cl`eim?
35588,0,MpASC?ESeD@OuMZf?
35589,1,Mc@_`oYB_HpsWUgx?
35590,1,Mg@_HhgAKSphUWRu?
35591,1,MoA_Io`AeDoXMxbm?
35592,1,MgCoGgP?shBuKK{Q?
35593,0,MwOQ@O@_CgoWnOq}?
35594,1,MgGoO_d@c\WW[mcJ?
35595,0,MgDO@cB_cc_xzEmJ?
35596,0,MIDS@`B@gHosWVkp?
35597,0,MFAOcoI_i@?ouMZd?
35598,1,MW@eC_RAKSohUxRq?
35599,1,MiGW?gH@CEbULKxZ?
35600,1,M?rWA`D@UDa]ePRm?
35601,1,M_J?dOTOTDciLcym?
35602,1,MOpOF?a_uAalKLJs?
35603,0,M@ROh?MHMQ`gLchs?
35604,1,M_qGQKE_SAoXKxLk?
35605,1,McQ?bEEoSA_hMhLk?
35606,0,MOqOT?EKUDaXSTJk?
35607,1,M@ROh?MHMQ`gLchu?
35608,1,MGLWOoH?QJOsMSjK?
35609,1,MW@f?_J@LGgiOup}?
35610,1,MgPP?aP_M@gYOwus?
35611,0,MQBCiOBALGogSx[m?
35612,1,M?NP`?eHMQ`kECHu?
35613,1,MD_gDiQ@KGkgWTh}?
35614,0,Mo`S@O@Ce@oXWZis?
35615,0,MPBAbOD_UAaILh[m?
35616,1,M_P_D`pDYIogvGW}?
35617,1,MgPO@_JBCZPkTUO}?
35618,0,MCKoWo`ATDFSK[cj?
35619,0,MoS?coP`CIwW[jQJ?
35620,0,M?MwOg`BDPFSK[Cz?
35621,0,MCEwGcP@cRIPyKWU?
35622,0,McS?EpP`CGwW\JOZ?
35623,0,Mcg?KodaCOownGdN?
35624,0,Mg@_D_xOWZOkTVOm?
35625,0,MgGo@gB@hAbkYXsh?
35626,0,MPaOI_EaeDPOguX`?
35627,0,MJGS@_J@gQakYWsl?
35628,0,MOpOF?g_uAalKLJe?
35629,1,M@JCdWg_WCEkKKic?
35630,1,M@bOF?wgSEiWSNHe?
35631,1,MSBGqOD?U@a[y`Le?
35632,0,Mco?bEEoSA_hM`Lm?
35633,0,MooOB?gKUDaXSTJm?
35634,0,M?VOEgDSKIa]eDRe?
35635,0,M?ZPc?MQLIhGScYg?
35636,1,MQB?NODGU`_WvFLE?
35637,0,McBOAoDGU@c\_zKi?
35638,1,Mk_W_OH?E@oYKYuu?
35639,1,Mog?JODOTP`gnEH]?
35640,0,MKoOD_RBCRPkSUP}?
35641,1,M?rG`gd@KErHyKhu?
35642,1,M?ZHaCb_SI`[cyYm?
35643,1,M?wiDQH?qJ?sSUZK?
35644,0,MKEQGaQCSRHIgdPb?
35645,1,M_P_`qPBCfPgSmZU?
35646,0,M_H_PpH@eRScSS\y?
35647,0,MW@eCaQAKSghXTYy?
35648,0,McA_EpoaCOpXNG`}?
35649,0,MgA_EwP@EWSSKmQ]?
35650,1,MoC_Eo`BFHESK^?z?
35651,0,MoA`AoP`C[WWWnQM?
35652,1,MoAcAoP@cRXPiK]E?
35653,0,M`c@God_YBHOciXp?
35654,1,MK@qGoP@GPoguxZU?
35655,1,MgE?FCb_TA`\FEJM?
35656,1,MoBOH?cDLQxGcchw?
35657,1,M_RGQCR_SEc\dwXu?
35658,1,M?rG`gd@KErHyKhs?
35659,1,M?ZHaCb_SI`[cyYk?
35660,1,MgI?JHaOT@`hMdps?
35661,1,MgI?JHc_SApXMdpk?
35662,0,MaQ?oqH@iJ?sKKnS?
35663,1,M?NApBcPLE_WUCts?
35664,1,M_RGQCR_SEc\dwXs?
35665,1,Mq@PA?EPLE_WVfps?
35666,1,MOPd_`BBcbPgSM^U?
35667,1,MoHC@_XUCPoguW^U?
35668,1,MCJKAeB?sGa]Edpu?
35669,0,M?tPI?UDNAdGSLGw?
35670,0,MwAOBG@OT@ggnFNM?
35671,0,MAFGiAb_UA`GnEJM?
35672,1,MCKiAopADDCsK^Cj?
35673,1,MDAoSoP`CIWWWnQM?
35674,0,MU?_Mo`BF@CSK^Cz?
35675,1,MR?cEoP@cRWPIK]U?
35676,0,MQOcEoP`CISSKmQ]?
35677,0,MCgoEocaCOpXNG`}?
35678,1,Mq@G@e@AK[_sTT]y?
35679,0,MCeQOeA`SB@KgiXp?
35680,1,M_H_Ph`PcRPcSS\y?
35681,1,McGoGo`AeAask^PN?
35682,0,MWCsG_POdAhPYK|J?
35683,1,MgAcAsH?d_dKXIXy?
35684,0,Mq@O`G@dC_oYKPuu?
35685,0,MQPD`?hdC_oWKOuu?
35686,0,MR?kCoP@CEwPIK|Z?
35687,1,MoAcAoHCf?sGXiXy?
35688,1,MBBGHgLGMAoGFfpu?
35689,0,MIBCYWDOCAoKKnNM?
35690,0,M?u@JCYIUc`GUCHi?
35691,1,Mg@o@_bCKkqiSk}y?
35692,1,Mg@o@_RALSwgpTZy?
35693,1,MOIwO_cAe`oWlLbm?
35694,1,McCoKOP@SdWYKK}J?
35695,1,M?MwO_pQJ@_[K^Cz?
35696,0,MGEoWoP@QPo[KmQ]?
35697,0,MGEsG_XOWXO[MK]U?
35698,1,MGKoW_d_i@o[K^cj?
35699,1,Mg@o@_J@LWwiOu`}?
35700,1,Mo@a@oB@K[osSv`u?
35701,1,MWBCiGDOKAoYLp[m?
35702,0,MDBAhWBOK@_YTpku?
35703,1,Mb@O@oB_KHpGquju?
35704,1,Mo@a@oBAK[okTT]y?
35705,0,Ma@o@oB@K[okUTdy?
35706,0,MEHP@oB_K@bKUTnU?
35707,1,MCIpCoH_cEWWMMZQ?
35708,1,Mo@a@oBAK[osTT]y?
35709,0,MQEOI_EceD@UKMXp?
35710,1,Ma`@_ob_M@_[oQus?
35711,1,MoGgO_XAU`oW[mtN?
35712,0,Mc`O_`PoK@oYKPuu?
35713,1,MKAocoH?eAauKMXy?
35714,0,MWCoI_P_cTWYK[^J?
35715,1,Mo@c@oB@MOdKtTru?
35716,0,Mg@o@gB?mGqLQTj]?
35717,0,MaAcAwH@cEO[MM\Q?
35718,1,McAoAcDgK@ckLjKy?
35719,0,M`@o@oB_MGbKYTnU?
35720,1,MaPO@oB_KHdKtTru?
35721,1,Mg@o@_RANA`hUxZu?
35722,1,Mg@o@_J@MQogvY`{?
35723,1,MQDW@_B_KH`uSujs?
35724,1,MSBW@_B@MAokUptk?
35725,1,MQBW@_B_K`ohUhus?
35726,1,MOWcDoB_K@psYYas?
35727,1,Mc@o@oB@MBOkSvtu?
35728,1,MoA_aoD_U@oXMptm?
35729,1,MoBOH?KoLAgYTLhs?
35730,1,Mg@o@_J@MWokSup}?
35731,0,Ma`?osB_L@_WwYms?
35732,0,MoBGAgBOT@aiLx[m?
35733,1,MF@W@`B_K@pGYUmu?
35734,1,Ma__csB_L@_XWZiu?
35735,1,M?VB@od_Sa`XLTJm?
35736,0,M?jOT?MEMEohSKYc?
35737,0,MaBOAoD_SQoXMxLm?
35738,1,Mg@o@cB_KDaYvSj}?
35739,1,Mg@o@cB_K`oXYXms?
35740,1,Mo@c@oBCM@oWyUmu?
35741,1,MCQoEoH@cRWXMK\z?
35742,0,Mg@_DgqAKWwgtSZ]?
35743,1,Mc@_DsPPGHocUTh}?
35744,1,Mw@OH?P_M@`]Sui}?
35745,1,Ma@o@_R`gKosUThu?
35746,0,MQBCiOD_SAoYLh[m?
35747,1,MQBChOB_K@oiThku?
35748,0,M@KwO_dAe`_xhL`j?
35749,0,MECwG_T@f@@SMK}J?
35750,1,M?ewG_p@UPoWkyQM?
35751,1,Ma@o@_R`gKokUThy?
35752,0,MOTOM?IaM@okTSYe?
35753,0,MAIpCoH_cEeSMKZQ?
35754,1,Mw@P@A@_M@gWpZis?
35755,0,MoGoA_ESfD@OyMXp?
35756,1,MQHW@c@_KDaMSuj]?
35757,0,M?ZOeAI`SasWKcYe?
35758,1,MaO_QwH@cEo[LKtQ?
35759,1,Mo@c@oBAK`rHo}yu?
35760,0,M@ow@gBOKDa\QPj}?
35761,0,M@Ww@`B_M@`ZQWm}?
35762,0,M@LW@cB_KPgXoujX?
35763,0,M@YP@oB_M@gWSzcu?
35764,0,M@ow@cB_KH`]PPbS?
35765,0,M@gw@_b_M@`[pQi}?
35766,1,M@Kw@gBAM@gXoyiu?
35767,0,MgB?iWB?M@oYLpku?
35768,0,MOLOT?IoSaohUSXe?
35769,0,Mw?gIOW@B@c[K\]N?
35770,0,MoIOK?HBiBo[MK]F?
35771,1,M_M?E_uDj@c[KK]D?
35772,0,MwCOE?D@gfWYKMXp?
35773,0,M@pW@cB_KDa]Oqas?
35774,0,MKE?fOY_CAwYKMXx?
35775,1,M_o_cqB_M@aWmQbU?
35776,1,Mu?X?E?_e@?OUmZn?
35777,0,MoCoG_SoKPo[Kmq}?
35778,1,M_g_ooR_M@oWmPbU?
35779,1,MoKWGO@?V@gYK\^N?
35780,1,M_p?opB@LEqgSLZ}?
35781,0,MOXGP_p?lJWgSsX}?
35782,0,MK`OD_R`CHWiSTh}?
35783,1,MGLODgB@cRQkUShm?
35784,0,MDBAhWDOSA_iLh[m?
35785,0,MWBChGBOS@oiThkm?
35786,0,Mk@O@_J`GGwiSuh}?
35787,0,MCcoWoP@SpOwkiQN?
35788,1,MCEgWpP@CFP[LIoN?
35789,0,Mo_oA_EQfD@SgeZb?
35790,0,MBCoWoP@SpoogmQN?
35791,0,MoGoA_EaeDPSguXb?
35792,0,Mw@W?_P_E@`]Wyqs?
35793,0,MAcoWoP@V@gO[jQN?
35794,0,MF?wG_T@f@@SIK}N?
35795,1,MGLP@_R@cVWgUShm?
35796,0,MgB?hWD?UAoiLh[m?
35797,0,MC`wDOP@GHwiSTh}?
35798,0,MOhS@_BoSAoiThsm?
35799,0,Mw@K@QA?E@gWyUms?
35800,0,MGXS@_bBEBOkSs\}?
35801,0,M_K_LSB?lIckYWpl?
35802,0,Mk@W@PA?E@oWyUms?
35803,0,Mk?o@_J`GGwiSup}?
35804,1,Mg`W@S@?F@_WxZis?
35805,0,McBO@oBDEAoiThsm?
35806,1,MgDW@S@?EH_]Suj}?
35807,0,MBD?N@eKKYpGCKie?
35808,0,Mk@O@_RaGOwgtTZ}?
35809,0,MK_oD_R`CHWiSXh}?
35810,1,Ms@W@O@CE@oWxZis?
35811,0,MC`wCoP@GHwiSXh}?
35812,0,MHBEBWD?SAc\Dh[m?
35813,1,M?jOTAIoTAageKYe?
35814,1,Ms@W@O@?e@a]Suj}?
35815,0,MSDGHgaAKOwgtSZ}?
35816,1,MOIoK_PoK`oW[nuN?
35817,1,Mo@c@oB?kHbqvSjW?
35818,0,MaaO@oB_KPohSx]w?
35819,1,Mo@c@oB?kHbuSujS?
35820,0,MOTOh?EELEqgSKYs?
35821,1,MoG_I_XoL@gW[nqM?
35822,0,MOpW@_B_M@o[oYms?
35823,0,MSOwD?I?wEq[MKZp?
35824,1,McGoCoH?u@o[MK~Q?
35825,0,MN?BAiHoG@?OFK|n?
35826,1,M_S`CbDDYPaWtTXy?
35827,1,MoCgE?hCUHc\XTXy?
35828,1,M@iOP_JaSarHhSwm?
35829,1,MP`?uOB@MIckchje?
35830,1,MOwGp?s_KDphUCQ}?
35831,1,MgE?UHaOT@ahMdRe?
35832,1,MCkOUOcIEGaYKsTP_
35833,1,MiCHGIS@_adHC\YI_
35834,1,MWB?uCD_KHcldhhe?
35835,1,MKBAp?{GU@_XUdUe?
35836,1,MKBOY@oGU@`XUdQm?
35837,1,MQIHB?s_KDogVfOm?
35838,0,MwGO`?Q@pPpgUWss_
35839,1,MoI?iGDOkQc\dgwm?
35840,1,MpOOWOODED`iLTQX_
35841,1,MwAOQ@_OTDahMdRm?
35842,1,M`o?qOJ@MIckcgjm?
35843,0,M?r?hod?vGpHiKhu?
35844,1,M?ZQ`?b_sIwKciYu?
35845,1,McH?JIaOs@amEdQu?
35846,1,MgI?JEa_SEa]EdPu?
35847,0,Mb?aPQP`OM?WUwsw_
35848,1,M?ZIa?j_SIwKciYm?
35849,0,M?NHPHc@MA`mECTu?
35850,0,McH?JQcOSDamEdQm?
35851,0,MgI?JIc_SAb]EdPm?
35852,0,Mb?aPPQ`OM?WuWss_
35853,1,MoQ?ROD@STyKdgYm?
35854,0,Mw@OBGC@MA`mfFPu?
35855,1,MgP?RGT?kQyKdgim?
35856,1,MgC_c`dOgZOXKuhy?
35857,1,MWKIG_Y@PPogUwow_
35858,0,MBChGgq`OI@WUwow_
35859,1,MOTHG_Y@q`ogUWso_
35860,0,MAdHGgq`OI@WuWos_
35861,1,M@JGQ`RGUShHClhy?
35862,1,MAd@JIDQcQ`HDLhy?
35863,1,M@LAbBBBeQ_hCLky?
35864,1,M``?bPDAUKdHKDly?
35865,1,MOQ_s_TsGdOXKdjy?
35866,1,MKIOS`HCSJQYKtXy?
35867,1,MGHcShaCK_phSLru?
35868,1,MGDeGgqAKOqcSsZ]?
35869,0,MPEOp?a_sIiYcKJu?
35870,1,M?rPHCKDKUpHCKhu?
35871,1,MaaIAIE_SAcHMhLm?
35872,1,MoC`GogaCQgxhL`j?
35873,1,M_Ke?opAUDOSK^cj?
35874,1,Mb?oCoW`CIwOiK}J?
35875,1,M_KcAopQCFSSK^Cj?
35876,0,McA_cop`CISWkyQM?
35877,0,Me?_EqP@eBGRIK]U?
